wallet,final_score,score_longevity,score_activity_frequency,score_time_consistency,score_repayment_ratio,score_collateral_health,score_liquidation_penalty,score_asset_diversity,score_tx_size_volatility,score_borrow_activity,score_healthy_usage,raw_score,normalized_score
0xc85c7fb7e76f02186550eaaa7be4505726d59ed4,71.52752359789527,0.0011012176560121765,1.0,0.9607770861524471,1.0,1.0,0.0,1.0,-0.09731403396631394,0.0,0.0,4.864564269842146,71.52752359789527
0x258fdfce1524b0eb30f127e9099e7e75959f71aa,71.52474330198231,0.059461409183155754,1.0,0.8722722448330027,1.0,1.0,0.0,1.0,-0.0673779063674835,0.0,0.0,4.864355747648674,71.52474330198231
0x466f1ccd82bb0acb936d89ddc65a8fafae7fbbb6,71.52135121819104,0.0017964548452562151,0.9150442165463435,0.9973027524074074,1.0,1.0,0.0,1.0,-0.0500420824346786,0.0,0.0,4.864101341364329,71.52135121819104
0x4fff2bffee3ab9736c974f1cc495d77dff386a93,71.51698987474106,5.898021308980213e-05,1.0,0.9998409945072751,1.0,1.0,0.0,1.0,-0.136125734114786,0.0,0.0,4.863774240605579,71.51698987474106
0xd910d7cdf629493c5c3b13faa6ef0f9a7a12838f,71.50561805494658,0.005758910451547438,1.0,0.9678311671130952,1.0,1.0,0.0,1.0,-0.11066872344364946,0.0,0.0,4.862921354120993,71.50561805494658
0x75a767802353282641c53718b7f0e9445b2787f0,71.50144631723097,0.002819095636732623,1.0,0.9739654072685185,1.0,1.0,0.0,1.0,-0.11417602911292817,0.0,0.0,4.8626084737923225,71.50144631723097
0x9cfadcd826c12d18313dc36b316d651f0cbcac9f,71.48894123563176,2.0,0.0007628836209734225,0.0,1.0,1.0,0.0,1.0,-0.1390922909485923,0.0,0.0,4.8616705926723816,71.48894123563176
0xa52ab2ade70751bc08f15806db3b9c38014fc080,71.47132115177978,0.0032129312531709794,1.0,0.9272496397404101,1.0,1.0,0.0,1.0,-0.07011348461009849,0.0,0.0,4.860349086383483,71.47132115177978
0x5b675a9b9c590d98fc06c107246fe7b620417447,71.46902211317521,0.0019457128361237948,1.0,0.9498210576372355,1.0,1.0,0.0,1.0,-0.09159011198521846,0.0,0.0,4.8601766584881405,71.46902211317521
0x8ffd11026f8c74848b0c3c61c8bd3eff4df1fe5c,71.46898656988577,0.0004571917808219178,1.0,0.990352827880291,1.0,1.0,0.0,1.0,-0.13063602691968051,0.0,0.0,4.860173992741433,71.46898656988577
0x1b3efcd48aa4c56a78b082d64e4c1992b56c8146,71.44678658185897,0.0028164320142059864,0.9727648363525823,0.9414385574470899,1.0,1.0,0.0,1.0,-0.05851083217445531,0.0,0.0,4.858508993639423,71.44678658185897
0x77cc571afa264930608a109346af44ba17fbc174,71.43917758570095,0.00031773211567732117,1.0,0.9957230517840608,1.0,1.0,0.0,1.0,-0.1381024649721687,0.0,0.0,4.85793831892757,71.43917758570095
0x846b38bca519a7cb24e06edca34fc73726c5e252,71.41385426134596,0.00522945205479452,1.0,0.9654289170122354,1.0,1.0,0.0,1.0,-0.11461929946608343,0.0,0.0,4.856039069600946,71.41385426134596
0x0029f0f679c51341d2bb0925f3fbb0f7ceef86d1,71.37186897534708,0.0072168315575849825,1.0,0.9486633708746693,1.0,1.0,0.0,1.0,-0.10299002928122303,0.0,0.0,4.852890173151032,71.37186897534708
0x4d17676309cb16fa991e6ae43181d08203b781f8,71.34662258194481,6.627346524606799e-06,1.0,0.9998164421891534,1.0,1.0,0.0,1.0,-0.1488263758898178,0.0,0.0,4.85099669364586,71.34662258194481
0x3b867ecc315f1376c95b5fb079a4a2b50dfd3f79,71.33466873566776,9.15144596651446e-05,1.0,0.9992047366104497,1.0,1.0,0.0,1.0,-0.1491960958950332,0.0,0.0,4.850100155175082,71.33466873566776
0x160509870f4c7c38412a50bf36516330eaf157a7,71.33221145154955,1.72818366311517e-05,1.0,0.9995732573164683,1.0,1.0,0.0,1.0,-0.1496746802868832,0.0,0.0,4.849915858866217,71.33221145154955
0xd113c86a0574bdbd1e8f51101c969dc75398dc66,71.32375562728551,2.0,0.008925120004697432,0.0,1.0,1.0,0.0,1.0,-0.15964344795828378,0.0,0.0,4.849281672046414,71.32375562728551
0xb8962696706d4b5ac805423761918bfc58bb4697,71.32205655575183,2.0,0.0005477167166351195,0.0,1.0,1.0,0.0,1.0,-0.15139347503524794,0.0,0.0,4.849154241681387,71.32205655575183
0xa53a13a80d72a855481de5211e7654fabdfe3526,71.3150347288399,2.0,0.004863384950466611,0.0,1.0,1.0,0.0,1.0,-0.15623578028747473,0.0,0.0,4.848627604662992,71.3150347288399
0xf52b18c331911eaf9338bfed05b121eaaa96f37f,71.29397857735376,0.00226912100456621,0.9659162369513268,0.9425548332374338,1.0,1.0,0.0,1.0,-0.06369179789179516,0.0,0.0,4.847048393301532,71.29397857735376
0xca4b599a1deac69df773d11a9fbb697e53cb0328,71.29207928731522,0.002433853373921867,1.0,0.9406448355671296,1.0,1.0,0.0,1.0,-0.09617274239241053,0.0,0.0,4.846905946548641,71.29207928731522
0xd20155cf5fd3de033068a041359489b67ad9a042,71.29138011393744,0.0018126268391679351,1.0,0.9760864867046958,1.0,1.0,0.0,1.0,-0.1310456049985559,0.0,0.0,4.8468535085453075,71.29138011393744
0x1d7d933486a20b0ecc6f8c3a8b12e6cf417aa44f,71.2709679082182,0.0040923706240487065,0.9372602803412444,0.9498167007622355,1.0,1.0,0.0,1.0,-0.04584675861116445,0.0,0.0,4.845322593116364,71.2709679082182
0xbc6ac7f8f5f8b2ff56bf5ab75b1d0bd5108a18e3,71.26348639850119,0.0018143391679350583,1.0,0.9915655833763227,1.0,1.0,0.0,1.0,-0.14861844265666835,0.0,0.0,4.844761479887589,71.26348639850119
0x2baba0cba8241fda56871589835e0b05ec64ca41,71.24577687540064,2.0,0.006027428987608192,0.0,1.0,0.04059057792034247,0.0,1.0,-0.20318474125290242,0.5,0.5,4.843433265655047,71.24577687540064
0x10683f11c334e04554dab2d3d4981a63a0d86a17,71.24194657733594,0.0017378234398782344,1.0,0.9694418996593915,1.0,1.0,0.0,1.0,-0.12803372979907476,0.0,0.0,4.843145993300195,71.24194657733594
0x4162e8c75a650c70cb7586d0e562fd9521696920,71.2065493580354,0.0007443873668188737,1.0,0.9735080480257936,1.0,1.0,0.0,1.0,-0.1337612335399574,0.0,0.0,4.840491201852656,71.2065493580354
0x94e2dcf00cf7e33a4643478bb458b8123043116e,71.204417931365,4.093734145104008e-05,1.0,0.9985841496164021,1.0,1.0,0.0,1.0,-0.15829374210547784,0.0,0.0,4.840331344852375,71.204417931365
0xe99037bc34d32f3cb0c057defa94e7dbee31bbaa,71.19559037257947,0.0002153411973617453,1.0,0.9955938739930555,1.0,1.0,0.0,1.0,-0.15613993724695704,0.0,0.0,4.839669277943461,71.19559037257947
0x5d32b698e14f83d43d8a537dfb9c3c171daf382f,71.17628909403318,0.0023483637747336375,0.9333225309892248,0.971547195843254,1.0,1.0,0.0,1.0,-0.06899640855472491,0.0,0.0,4.838221682052488,71.17628909403318
0x22931c1399e2b46e9a171ea43c56d80c4f7db7ab,71.12373707795466,0.004530726788432268,1.0,0.9664830081679894,1.0,1.0,0.0,1.0,-0.1367334541098228,0.0,0.0,4.834280280846599,71.12373707795466
0xd60bb1dad4ed8df7e34ca61d3a9c37768da070ba,71.11868409825968,1.750380517503805e-05,1.0,0.9998419326008597,1.0,1.0,0.0,1.0,-0.16595812903655874,0.0,0.0,4.833901307369476,71.11868409825968
0xde94a94bf122cbfb67738565daca604e54781f90,71.11781789787537,0.0016618467782851343,1.0,0.9678866802149471,1.0,1.0,0.0,1.0,-0.13571218465258045,0.0,0.0,4.8338363423406525,71.11781789787537
0x752cdfdffaeebe73bb1388f69f94553ade64c988,71.1112037037037,6.944444444444444e-06,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0,0.5,0.0,4.833340277777777,71.1112037037037
0xaae728e2903540cc0d5c3527b877440f9353ea6f,71.09964329186978,0.0001846461187214612,1.0,0.9979181058531746,1.0,1.0,0.0,1.0,-0.16562950508166183,0.0,0.0,4.832473246890234,71.09964329186978
0x89ba504e163f7429cbca7bc4f85bcc32adaa110b,71.09091711076742,2.0,0.0006689671877014305,0.0,1.0,1.0,0.0,1.0,-0.1688501838801456,0.0,0.0,4.831818783307556,71.09091711076742
0xa66a5bd3d2dfb3d3b098bc6319d3f88d0d2fe4d7,71.08438293034428,0.0009544013191273465,1.0,0.9782138863921958,1.0,1.0,0.0,1.0,-0.1478395679355022,0.0,0.0,4.83132871977582,71.08438293034428
0x2ca86ebeb6f53753696af6ca03e13f4751636828,71.07879932647894,2.0,0.0003141671551438681,1.0,1.0,0.0,0.0,0.3333333333333333,-0.002737551002555879,0.5,0.0,4.830909949485921,71.07879932647894
0x41ef873ea323dc3633e6f221be76790543dffe34,71.07096019879043,0.0013921867072552003,1.0,0.9724416101355821,1.0,1.0,0.0,1.0,-0.14351178193355535,0.0,0.0,4.8303220149092825,71.07096019879043
0x39869f20b65675c49d2884fab2e15ac2d1c30728,71.03529383579993,0.0014770104008117707,1.0,0.9643986190145503,1.0,1.0,0.0,1.0,-0.13822859173036695,0.0,0.0,4.827647037684995,71.03529383579993
0xcbdcb14d4963a045d6517a89aab07a097230c9bc,71.03498002127452,2.0,0.00047011503480932497,1.0,1.0,0.0,0.0,0.3333333333333333,-0.0061799467725530315,0.5,0.0,4.827623501595589,71.03498002127452
0xad01a470f1b870e3dbcff023f4f5f49861800d61,71.02670408209168,2.0,0.0005280764141240027,1.0,1.0,0.0,0.0,0.3333333333333333,-0.00685860359058085,0.5,0.0,4.827002806156877,71.02670408209168
0xf0d17f882bf6f81b792fa4169f35e8039f549f14,71.02504630315764,9.322678843226787e-06,1.0,0.9999064673578042,1.0,1.0,0.0,1.0,-0.17303731729982483,0.0,0.0,4.826878472736823,71.02504630315764
0x9b0c19000a8631c1f555bb365bde308384e4f2ff,71.02057788299827,2.0,0.003913708558348336,0.0,1.0,1.0,0.0,1.0,-0.17737036733347783,0.0,0.0,4.826543341224871,71.02057788299827
0xd71bc2f22277fdb8e2b2163e9c6f8a1cc36ff985,71.01822473908771,2.0,0.00047163777061957066,1.0,1.0,0.0,0.0,0.3333333333333333,-0.007438115672373347,0.5,0.0,4.826366855431579,71.01822473908771
0x74610aec3faa3b3bd1b638076c86fa7970a563f3,71.01397347002928,2.0,0.0004721857778873351,1.0,1.0,0.0,0.0,0.3333333333333333,-0.007757508859024822,0.5,0.0,4.826048010252196,71.01397347002928
0x9fb5dbd667e5742bec6637299a089279fdecf79a,71.01344793821588,2.0,0.00048463490010168644,1.0,1.0,0.0,0.0,0.3333333333333333,-0.007809372867243815,0.5,0.0,4.826008595366191,71.01344793821588
0x8d0172e88bd400884708318bac77bc69f76ae082,71.01224847602288,2.0,0.0004572811483980929,1.0,1.0,0.0,0.0,0.3333333333333333,-0.007871978780014978,0.5,0.0,4.825918635701716,71.01224847602288
0x75124b53f7330db70ea1ac5ccd697286c7f590b5,71.01180486436597,2.0,0.0005473508968881343,1.0,1.0,0.0,0.0,0.3333333333333333,-0.007995319402772823,0.5,0.0,4.825885364827448,71.01180486436597
0xddd54d4d71ff9ad625d8e90dc6ddeafeeb5632ba,71.00759874323394,2.0,0.00045379375121277555,1.0,1.0,0.0,0.0,0.3333333333333333,-0.008217221342000022,0.5,0.0,4.825569905742546,71.00759874323394
0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d,71.00434855068801,2.0,0.0004205444634384411,1.0,1.0,0.0,0.0,0.3333333333333333,-0.008427736495170094,0.5,0.0,4.825326141301601,71.00434855068801
0x4ed2b3c68bb4fda084ce1591a210f4ac8b71234a,71.00278528913975,2.0,0.00046539707440033435,1.0,1.0,0.0,0.0,0.3333333333333333,-0.008589833722251836,0.5,0.0,4.825208896685481,71.00278528913975
0x432fcd67815d5cc72808a7815a02373fdee7d740,71.0006650523945,2.0,0.00041619002311588755,1.0,1.0,0.0,0.0,0.3333333333333333,-0.008699644426862394,0.5,0.0,4.825049878929587,71.0006650523945
0xaca4ab44dcd2ec6982bb5238bf1daf268c159699,70.99962779836878,2.0,0.0004140980743840441,1.0,1.0,0.0,0.0,0.3333333333333333,-0.008775346530057732,0.5,0.0,4.8249720848776585,70.99962779836878
0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5,70.9966231442259,2.0,0.00145557241724637,0.0,1.0,1.0,0.0,1.0,-0.17670883660030443,0.0,0.0,4.824746735816942,70.9966231442259
0x28ed993570dc3d155e9e432bc7605b169805ba1f,70.99567608103243,2.0,0.000427088324114561,1.0,1.0,0.0,0.0,0.3333333333333333,-0.009084715580016315,0.5,0.0,4.824675706077431,70.99567608103243
0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,70.99308132263938,2.0,0.0004060383924338505,1.0,1.0,0.0,0.0,0.3333333333333333,-0.009258272527813381,0.5,0.0,4.824481099197953,70.99308132263938
0xed6ed9b5f796ac7c1169f43a0bd20c4d1a282875,70.99188942688211,2.0,0.00039426145605889337,1.0,1.0,0.0,0.0,0.3333333333333333,-0.009335887773233359,0.5,0.0,4.824391707016158,70.99188942688211
0xafba1acc74aa89d638612e57aa4a9c60cae7c1c8,70.9903839865135,2.0,0.00040236808052204927,1.0,1.0,0.0,0.0,0.3333333333333333,-0.009456902425341807,0.5,0.0,4.824278798988513,70.9903839865135
0x7d0932a434241d67349f8732bbb296c46ec60560,70.98813697782417,2.0,0.00039783057553824744,1.0,1.0,0.0,0.0,0.3333333333333333,-0.009620890572058675,0.5,0.0,4.824110273336813,70.98813697782417
0xfec6cc1526650652a5575b7773ccb540abd826df,70.98308818901764,2.0,0.0005017645604823386,1.0,1.0,0.0,0.0,0.3333333333333333,-0.010103483717493183,0.5,0.0,4.823731614176322,70.98308818901764
0xfa1afc4534fc9f80a552e61dd04cd8a172c821a6,70.9797342250047,2.0,0.00046622660415273,1.0,1.0,0.0,0.0,0.3333333333333333,-0.010319493062132454,0.5,0.0,4.823480066875353,70.9797342250047
0x95f50cf888dfec90321dc376c1e695f15b081595,70.9758308571555,2.0,0.0004207505349503383,1.0,1.0,0.0,0.0,0.3333333333333333,-0.010566769581620228,0.5,0.0,4.823187314286662,70.9758308571555
0x5eb0b9840656445391bf9e9e57facb71726c9e28,70.97306910530295,2.0,0.00040482317766375004,1.0,1.0,0.0,0.0,0.3333333333333333,-0.010757973613275868,0.5,0.0,4.822980182897721,70.97306910530295
0xfb6c59451579d542c2124d6cf4d78b6800ae2a62,70.97242216685412,1.9938056823947234,0.000549647551231096,1.0,1.0,0.0,0.0,0.3333333333333333,-0.004757000765229202,0.5,0.0,4.822931662514058,70.97242216685412
0xcc789933e9f9012ebfde6abe1af23c09d354d5d8,70.96852458573827,2.0,0.0003520606688547604,1.0,1.0,0.0,0.0,0.3333333333333333,-0.011046050071816903,0.5,0.0,4.82263934393037,70.96852458573827
0xfeff5e65097525721a441c692d632ddecb8fe78f,70.95214095025268,0.0017862125824454592,0.9202911414876619,0.9410323452132936,1.0,1.0,0.0,1.0,-0.04169912801444951,0.0,0.0,4.8214105712689515,70.95214095025268
0x7a791a73eae3cce350a2b4a34e3231d151d09d72,70.94066913067783,2.0,0.00035811952556250644,1.0,1.0,0.0,0.0,0.3333333333333333,-0.01314126805805857,0.5,0.0,4.820550184800838,70.94066913067783
0x144abb3fe7534c9b5d9c72d6550c533f4315c4d6,70.94018852664274,1.6248036529680363,0.0006744755952247128,1.0,1.0,1.0,0.0,0.3333333333333333,-0.13829732239838777,0.0,0.0,4.820514139498206,70.94018852664274
0x7555dee3c86afbf907ce21e2a4b7fc0ae77534d7,70.93585202956064,0.0010427130898021308,1.0,0.9755183286772486,1.0,1.0,0.0,1.0,-0.1563721395500029,0.0,0.0,4.820188902217048,70.93585202956064
0x9c2790135ae1791c2d54b6ff1dabe2a87f967363,70.89161060845728,0.0059769152714358184,1.0,0.9077378850760582,1.0,1.0,0.0,1.0,-0.09684400471319779,0.0,0.0,4.816870795634296,70.89161060845728
0x8598645223f558698094d8bbd9ca47b49e5e616d,70.83664323025988,2.0,0.0004577752227491715,1.0,1.0,0.0,0.0,0.3333333333333333,-0.021042866286590488,0.5,0.0,4.812748242269492,70.83664323025988
0xf851ce56caec96c0dff74173afc15966a0070b8c,70.83182696621331,2.0,0.0003731885171836953,1.0,1.0,0.0,0.0,0.3333333333333333,-0.0213194993845176,0.5,0.0,4.812387022465999,70.83182696621331
0x58474a4590c58339d02d6a2996938278ee07205d,70.8250805790436,0.0017824074074074075,0.9222558263654154,0.9963732717675264,1.0,1.0,0.0,1.0,-0.10853046211207969,0.0,0.0,4.8118810434282695,70.8250805790436
0x136edafec835282851a8efa757dc4eb1c4500a3f,70.82189856909905,2.0,0.0005444304130738158,1.0,1.0,0.0,0.0,0.3333333333333333,-0.02223537106397762,0.5,0.0,4.811642392682429,70.82189856909905
0x0b333b13bc0d678bfec8864b7666f366397df84a,70.81047267171176,1.600460806697108,0.0006847343005046824,1.0,1.0,1.0,0.0,0.3333333333333333,-0.12369342395256293,0.0,0.0,4.810785450378383,70.81047267171176
0x0f559acec46f1b7e798bfb3f6e4c63789a0eafd7,70.80160448178073,2.0,0.000528061212562393,1.0,0.9778432141349013,0.0,0.0,0.3333333333333333,-0.0015842725472415462,0.5,0.0,4.810120336133555,70.80160448178073
0x27a4b8bf6e0771759950a2e0467b0720d3c85ec3,70.78972722751703,2.0,0.0005128009875454944,1.0,1.0,0.0,0.0,0.3333333333333333,-0.024616592257101534,0.5,0.0,4.809229542063777,70.78972722751703
0x0a3916df4ee8966c8003f5388b92b189b3563134,70.78298910979247,2.0,0.0014569587878170338,0.0,1.0,0.4024885961568604,0.0,1.0,-0.0952213717102413,0.5,0.0,4.808724183234435,70.78298910979247
0x52b398e75eec28a97b115af39a91cbd5a31eef6e,70.7548143925194,0.00618952942668696,1.0,0.9696949739451058,1.0,1.0,0.0,1.0,-0.16927342393283817,0.0,0.0,4.806611079438955,70.7548143925194
0x93fec4313250599403f57facc7281a0863bd8944,70.75235298715967,1.9785318366311517,0.0005538907136439502,1.0,1.0,0.0,0.0,0.3333333333333333,-0.005992586641153911,0.5,0.0,4.806426474036974,70.75235298715967
0x53b015573630d248a32b11b21e5443efb92d9cfb,70.74950701252104,2.0,0.0003938676269256662,1.0,1.0,0.0,0.0,0.3333333333333333,-0.027514175021181565,0.5,0.0,4.806213025939077,70.74950701252104
0x5b269735b23fcfaa58eecc17c2493e2bc0d26914,70.66666382443212,2.0,0.0015710482715036891,0.0,1.0,1.0,0.0,1.0,-0.2015712614390958,0.0,0.0,4.799999786832409,70.66666382443212
0x0733691100483a1107b7fc156216525ece2e5fc1,70.59098310394741,0.002428811516996448,0.9024087734186305,0.9270116418551587,1.0,1.0,0.0,1.0,-0.037525493994729556,0.0,0.0,4.794323732796056,70.59098310394741
0x74204639028bae9132d67673cf16121ec3d51573,70.5812305556641,0.0003916476407914764,1.0,0.9938878289831349,1.0,1.0,0.0,1.0,-0.20068718494911852,0.0,0.0,4.793592291674808,70.5812305556641
0x65b0bf8ee4947edd2a500d74e50a3d757dc79de0,70.5773167909057,0.007261891171993912,0.9809135805703656,0.9549581733101852,1.0,1.0,0.0,1.0,-0.14983488573461629,0.0,0.0,4.793298759317928,70.5773167909057
0x150038e658adfab5f9ffc2a3daa247cddca8f94c,70.57514776920513,2.0,0.0032533864652847222,0.0,1.0,1.0,0.0,1.0,-0.21011730377489896,0.0,0.0,4.793136082690386,70.57514776920513
0xc4cd8ffbc36f46d799486727f2fee67c59c9f7f7,70.56701502798052,0.0034751395230847282,0.9460544565296738,0.9745684594874339,1.0,1.0,0.0,1.0,-0.1315719284416535,0.0,0.0,4.792526127098538,70.56701502798052
0x1fc6386835eb73c7c3b16695f30611b1a71fc84c,70.51791029849345,0.014310090055809233,0.9189798862354666,0.9375936370072752,1.0,1.0,0.0,1.0,-0.08204034091154155,0.0,0.0,4.788843272387009,70.51791029849345
0xee7372c8ff69f3fb77bed128e021685f6f869f19,70.48955692440873,2.0,0.00040430006341170407,1.0,1.0,0.0,0.0,0.3333333333333333,-0.047020864066089525,0.5,0.0,4.786716769330655,70.48955692440873
0x437e4d0d77043c9a5021816997555a63a6de06f5,70.45680420176089,0.0035892630644342974,0.915973884849502,0.9604095337218915,1.0,1.0,0.0,1.0,-0.09571236650376033,0.0,0.0,4.784260315132067,70.45680420176089
0x13f6ad4b4c7a45238f5ec36a311234b78b64607e,70.44112354461912,0.0035985223236935566,1.0,0.9637083677281746,1.0,1.0,0.0,1.0,-0.1842226242054339,0.0,0.0,4.783084265846434,70.44112354461912
0xd062eeb318295a09d4262135ef0092979552afe6,70.4405482686398,0.00012959791983764587,1.0,0.996853710963955,1.0,1.0,0.0,1.0,-0.21394218873580767,0.0,0.0,4.783041120147985,70.4405482686398
0x2c0070c07ee351364f053a75cda33da12d11c98e,70.3685744423046,0.0024308726534753933,0.9016436211844508,0.9295403041583995,1.0,1.0,0.0,1.0,-0.05597171482348119,0.0,0.0,4.777643083172845,70.3685744423046
0xcd5561b1be55c1fa4bba4749919a03219497b6ef,70.36176091806271,1.9478962772704211,0.0005626020357175131,1.0,1.0,0.0,0.0,0.3333333333333333,-0.004660143784768827,0.5,0.0,4.777132068854703,70.36176091806271
0x5e3cc92259df0a914c1c5893eb1c03922af7cd91,70.3571964312417,0.00407058599695586,0.9422762327646647,0.914608123520172,1.0,1.0,0.0,1.0,-0.08416520993866436,0.0,0.0,4.776789732343128,70.3571964312417
0x05faabe3b7e922e0ac9532de789aa51fcdb5027e,70.31892705708356,2.0,0.00034279530367259934,1.0,1.0,0.0,0.0,0.3333333333333333,-0.05975659935573867,0.5,0.0,4.773919529281267,70.31892705708356
0xe7fefab227fa8d1df0024804bdb4c9c8142c4b2e,70.2501391106137,0.0,0.8,1.0,1.0,1.0,0.0,1.0,-0.031239566703971593,0.0,0.0,4.768760433296028,70.2501391106137
0xef7c96ac993fa077035c65581253f43b9814e3b4,70.24908921955283,0.007133625063419584,1.0,0.9818239258961641,1.0,1.0,0.0,1.0,-0.220275859493122,0.0,0.0,4.768681691466462,70.24908921955283
0x45c4937b83a4a9748fcc998e5e932c462e9dfd76,70.241147374674,2.0,0.0003714420957777631,1.0,1.0,0.0,0.0,0.3333333333333333,-0.06561872232856082,0.5,0.0,4.76808605310055,70.241147374674
0xbdab3c2e9c38ce8bcea91823d78821b49f1adcb6,70.18664760356563,2.0,0.0003381082812315418,1.0,1.0,0.0,0.0,0.3333333333333333,-0.06967287134714227,0.5,0.0,4.763998570267423,70.18664760356563
0x363a94a9ec421e27aa86b4015007c3698959e5cb,70.162676137449,0.004916127600202943,1.0,0.9904112061706349,1.0,1.0,0.0,1.0,-0.23312662346216304,0.0,0.0,4.762200710308675,70.162676137449
0x0d4743269fec611b422d0a209a460cd8cc0cc8b9,70.16193640874575,0.016643391679350583,1.0,0.9717541257308201,1.0,1.0,0.0,1.0,-0.22625228675423975,0.0,0.0,4.762145230655931,70.16193640874575
0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139,69.99610133436964,1.920392186707255,0.0005706596905280795,1.0,1.0,0.0,0.0,0.3333333333333333,-0.004588579653393113,0.5,0.0,4.749707600077723,69.99610133436964
0x228c1334fc57eb6e02ecc448e749a041124321c1,69.90097087145082,0.013085109081684424,0.8793850508418716,0.9374276609375,1.0,1.0,0.0,1.0,-0.08732500550224512,0.0,0.0,4.742572815358812,69.90097087145082
0xc36d9a8496f859ead54cd1c03c0707b76c915305,69.87362418678002,0.0026910832064941654,0.8144604435227298,0.9237489942989419,1.0,1.0,0.0,1.0,-0.0003787070196651733,0.0,0.0,4.740521814008501,69.87362418678002
0x7186ce946a1bc87680ff0ed8e5d684ad27b3734d,69.85901225532368,2.0,0.0003463759895932457,1.0,1.0,0.0,0.0,0.3333333333333333,-0.0942537901736503,0.5,0.0,4.7394259191492765,69.85901225532368
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,69.85110428199815,2.0,1.0,0.9405849971180555,0.17272862164804342,0.0,0.0,0.3333333333333333,-0.2078141309495713,0.5,0.0,4.7388328211498605,69.85110428199815
0x144746d3d736ca032a8e7bf58a79a5628cc24905,69.78663045432755,0.005332445459157788,0.9248114935420185,0.9119177694510582,1.0,1.0,0.0,1.0,-0.1080644243776691,0.0,0.0,4.733997284074566,69.78663045432755
0x394496698562c7d9e2e5f5d0fa7e67f6c99b1ce0,69.78375999525265,1.5220700152207003e-05,1.0,0.9997928865724206,1.0,1.0,0.0,1.0,-0.26602610762862455,0.0,0.0,4.7337819996439485,69.78375999525265
0xebc8fddba3791fd49a5a392295f7f053cf293946,69.78349233803071,2.0,0.0003381397280043556,1.0,1.0,0.0,0.0,0.3333333333333333,-0.09990954770903462,0.5,0.0,4.733761925352303,69.78349233803071
0x9d8184e9b74c3e65a3227bb983ad8a81d3ce0794,69.76262530270188,0.0025959855403348553,0.8442962365788412,0.9249616159160052,1.0,1.0,0.0,1.0,-0.0396569403325402,0.0,0.0,4.73219689770264,69.76262530270188
0xed91957b508cd8538812652bab9ff36c71167af3,69.76231221239415,1.070718797564688,0.0010235090795561526,1.0,1.0,1.0,0.0,0.6666666666666666,-0.006235557381348902,0.0,0.0,4.732173415929561,69.76231221239415
0x2b7f76f3052a5ca538edbe8d419a8cb34ef67e53,69.76115360933129,2.0,0.00034783040333018623,1.0,1.0,0.0,0.0,0.3333333333333333,-0.10159464303681616,0.5,0.0,4.732086520699847,69.76115360933129
0x907dca072feb64a2e7440a7158f693750a9d8a80,69.73131906699801,0.01154623287671233,1.0,0.9606116819295635,1.0,1.0,0.0,1.0,-0.24230898478142585,0.0,0.0,4.7298489300248505,69.73131906699801
0x53a6ee4f27c52ea4147c4ba9f9537cc4421c1484,69.69349927852994,0.004454147640791476,0.8611336551193883,0.9430043105456349,1.0,1.0,0.0,1.0,-0.08157966741606953,0.0,0.0,4.727012445889745,69.69349927852994
0xec67023213c3422499e5ac97198c047a98d5460f,69.64402265687794,1.9493472856418064,0.000562183259509909,1.0,1.0,0.0,0.0,0.3333333333333333,-0.05994110296880466,0.5,0.0,4.723301699265845,69.64402265687794
0x99b476d2d2a1d13b81454a11c81ab8211b18902d,69.60771075609884,0.005785641806189751,0.8523698864383743,0.9467062679150132,1.0,1.0,0.0,1.0,-0.08428348945216464,0.0,0.0,4.720578306707413,69.60771075609884
0x71930a3b9877c3b64ec8f94513aa2be745e2d6d1,69.59013381321542,0.001917554540842212,0.8572562508268289,0.9414462271577381,1.0,1.0,0.0,1.0,-0.08135999653425353,0.0,0.0,4.719260035991156,69.59013381321542
0x91cfbe9b5437947bcb3fba1f3e24a992ceed2924,69.41724382744196,0.0033290208016235412,0.8229825497218624,0.9374107366650132,1.0,1.0,0.0,1.0,-0.05742902013035195,0.0,0.0,4.7062932870581475,69.41724382744196
0xda581193cdf0efd943420e661e7c1ea2a0ca1a1f,69.3978461924999,0.0028646308980213087,1.0,0.9500669195436507,1.0,1.0,0.0,1.0,-0.24809308600417945,0.0,0.0,4.7048384644374925,69.3978461924999
0xdeff60ffa911fd4b9e3171f3e95a2524c490e935,69.34972819432717,0.0034939434297311008,0.9409629259881109,0.9573161142857143,1.0,1.0,0.0,1.0,-0.20054336912901824,0.0,0.0,4.701229614574538,69.34972819432717
0xe9fcb29890572e5e02ac4893b7e1771740607d24,69.2969054983901,0.006648528665651953,0.8241601007306789,0.970363236031746,1.0,1.0,0.0,1.0,-0.10390395304881908,0.0,0.0,4.697267912379258,69.2969054983901
0x26d552d4a9f58f6dabc296c514c29bc30fc0dd9b,69.26669473095521,0.009979071537290716,0.8236415633937083,0.9301341201107804,1.0,1.0,0.0,1.0,-0.0687526502201383,0.0,0.0,4.695002104821641,69.26669473095521
